user_id,question_id,time_spent_sec,question_difficulty,mcq_correct,past_correct_pct,skill_level
6,6512,38.43,2,1,0.582,3
490,10972,27.32,2,1,0.418,4
436,10086,66.62,5,0,0.485,4
411,407,45.43,3,0,0.491,4
313,15143,22.22,1,1,0.627,3
280,16248,41.8,3,1,0.678,3
497,13220,29.4,3,1,0.598,3
101,17955,16.72,1,1,0.371,4
367,15001,56.1,3,1,0.309,4
383,6785,30.98,3,0,0.587,3
230,14757,96.45,5,0,0.249,5
106,14845,15.79,1,1,0.384,4
44,14439,23.78,1,1,0.377,4
338,3822,14.88,1,1,0.252,4
443,11172,85.18,3,1,0.708,3
132,12454,44.96,3,1,0.297,4
171,19688,35.71,2,1,0.598,3
70,5469,30.03,4,1,0.166,5
19,15267,28.43,3,1,0.277,4
54,18185,37.63,3,1,0.223,5
308,12860,50.84,4,1,0.688,3
381,7669,24.16,3,0,0.406,4
465,19864,15.42,1,0,0.614,3
402,19891,8.39,1,0,0.465,4
73,5056,33.37,2,0,0.322,4
351,7537,12.3,1,1,0.347,4
355,14054,28.98,3,0,0.585,3
398,4036,22.63,2,1,0.501,3
355,5262,36.01,3,1,0.585,3
255,18614,30.94,3,1,0.424,4
245,18659,43.26,3,1,0.69,3
154,13677,41.93,3,0,0.206,5
282,6007,18.84,2,1,0.453,4
328,14839,29.49,3,1,0.447,4
310,7017,30.13,3,0,0.696,3
130,676,45.11,4,1,0.544,3
262,7212,38.91,3,0,0.354,4
240,14570,53.27,5,1,0.475,4
484,9147,36.46,3,1,0.659,3
34,4980,35.62,5,1,0.347,4
174,4113,29.4,2,1,0.758,2
382,19064,17.9,1,1,0.513,3
416,7092,35.05,2,0,0.34,4
278,10141,41.16,4,0,0.739,3
82,13831,53.49,5,1,0.575,3
335,7903,38.82,4,0,0.508,3
214,19689,26.03,3,1,0.728,3
429,10,38.75,5,0,0.575,3
173,2717,35.27,3,0,0.336,4
273,10113,21.8,3,1,0.238,5
453,18470,47.88,3,0,0.729,3
454,16920,56.2,4,1,0.723,3
147,1706,42.35,3,1,0.459,4
330,2381,40.31,3,1,0.86,2
290,15590,13.28,1,1,0.59,3
92,9385,55.51,4,0,0.738,3
40,9415,26.79,3,1,0.662,3
153,2425,12.52,1,1,0.275,4
166,17,16.59,2,0,0.286,4
199,19845,42.46,4,0,0.759,2
296,2175,43.86,3,1,0.487,4
115,19613,60.52,5,1,0.466,4
248,15241,39.75,4,0,0.655,3
329,4068,15.67,2,1,0.412,4
312,15378,30.02,2,1,0.508,3
203,5261,22.72,2,0,0.428,4
35,19880,21.24,2,1,0.726,3
355,3531,8.03,1,1,0.585,3
404,144,22.37,2,0,0.508,3
434,8520,55.6,5,1,0.349,4
108,1857,41.73,3,1,0.402,4
398,1474,20.17,3,1,0.501,3
250,18122,20.86,1,1,0.351,4
158,13180,19.51,1,1,0.596,3
440,16518,27.41,2,0,0.317,4
193,8929,33.41,2,0,0.416,4
452,10196,22.36,1,0,0.209,5
310,1141,15.28,1,1,0.696,3
310,10317,22.71,2,1,0.696,3
222,12927,14.58,2,1,0.706,3
289,18555,12.41,1,1,0.848,2
332,1063,40.56,3,0,0.592,3
304,17220,48.56,3,0,0.122,5
307,587,12.0,1,1,0.5,4
85,4527,16.85,3,0,0.446,4
48,4125,18.52,1,1,0.738,3
117,37,21.44,1,1,0.574,3
160,19690,10.01,1,1,0.275,4
56,18241,28.14,4,0,0.278,4
458,1280,14.16,2,1,0.317,4
188,16942,22.21,3,1,0.632,3
102,6023,37.03,3,0,0.288,4
46,7062,27.74,1,0,0.634,3
17,8496,10.24,1,1,0.276,4
55,4188,23.63,2,0,0.61,3
261,15677,82.85,5,1,0.859,2
128,17973,38.18,5,0,0.31,4
492,19461,30.92,3,0,0.231,5
123,15713,48.53,3,1,0.629,3
111,6525,45.74,4,0,0.338,4
376,15034,38.82,3,1,0.598,3
324,462,41.11,3,1,0.715,3
224,10546,45.82,4,0,0.396,4
461,1335,37.85,2,1,0.289,4
116,12839,51.46,4,0,0.278,4
469,2512,18.41,1,1,0.548,3
481,736,61.4,5,0,0.487,4
438,11163,19.44,3,0,0.382,4
474,11280,20.64,4,0,0.533,3
486,7072,82.11,5,0,0.829,2
172,17187,42.64,4,1,0.853,2
386,18023,31.94,4,1,0.384,4
246,17830,33.4,3,1,0.418,4
117,653,58.08,5,0,0.574,3
70,19010,24.13,2,0,0.166,5
220,2306,20.72,2,1,0.724,3
188,18518,56.1,4,0,0.632,3
66,7557,59.45,5,1,0.427,4
151,14479,28.32,4,1,0.403,4
38,16992,28.25,3,0,0.286,4
235,95,27.27,3,1,0.709,3
462,15711,25.34,3,1,0.075,5
446,16534,37.11,4,0,0.745,3
302,18783,23.76,3,1,0.441,4
353,12282,21.69,3,1,0.523,3
343,13109,16.96,1,0,0.608,3
219,12755,25.41,2,1,0.15,5
278,3396,37.58,3,1,0.739,3
224,481,31.46,4,0,0.396,4
318,19113,43.73,4,1,0.514,3
50,11722,31.33,3,1,0.532,3
260,16086,23.5,2,1,0.751,2
240,13881,25.21,4,0,0.475,4
364,4498,23.51,3,0,0.524,3
99,14032,22.93,4,0,0.787,2
311,14154,16.87,1,1,0.552,3
3,10273,24.4,3,0,0.145,5
298,16235,31.51,3,0,0.493,4
121,7026,86.49,5,0,0.789,2
292,17218,45.1,3,1,0.84,2
376,12235,60.82,5,0,0.598,3
404,8094,23.08,1,1,0.508,3
413,11272,43.74,4,0,0.638,3
350,429,14.28,2,1,0.611,3
470,8241,94.92,4,0,0.341,4
22,17990,23.39,2,1,0.757,2
458,18349,11.91,1,0,0.317,4
16,18594,23.35,3,0,0.397,4
474,7770,13.2,3,1,0.533,3
409,748,52.61,4,1,0.284,4
234,4818,19.87,3,1,0.86,2
453,6802,36.09,3,1,0.729,3
227,1910,48.95,3,1,0.412,4
408,17593,8.78,1,1,0.332,4
246,4364,83.84,5,0,0.418,4
375,1926,18.95,2,0,0.406,4
374,890,16.77,3,0,0.267,4
59,19250,25.05,3,1,0.674,3
474,14596,46.13,5,1,0.533,3
183,3378,46.11,3,0,0.402,4
40,17528,94.59,4,1,0.662,3
143,2200,36.74,3,1,0.778,2
427,12717,45.9,4,0,0.49,4
127,10659,43.05,4,0,0.365,4
450,18046,29.62,2,0,0.272,4
441,12525,25.01,2,1,0.439,4
359,18633,56.57,5,0,0.607,3
414,1341,18.1,2,1,0.778,2
435,6670,24.85,3,1,0.303,4
385,6607,28.44,3,0,0.589,3
169,3584,39.5,3,1,0.484,4
211,13277,42.71,3,0,0.436,4
457,16898,42.19,5,0,0.459,4
368,3398,17.95,2,1,0.606,3
34,10243,10.12,1,1,0.347,4
286,7453,30.12,4,1,0.637,3
448,1944,23.87,2,1,0.552,3
256,16850,21.76,2,1,0.553,3
243,15392,62.25,5,0,0.369,4
222,16979,60.15,3,1,0.706,3
237,17691,33.82,2,0,0.287,4
407,15226,58.29,4,0,0.721,3
241,16066,18.71,2,0,0.255,4
396,16374,23.4,5,0,0.405,4
27,13755,23.76,1,0,0.614,3
216,4873,59.41,2,1,0.35,4
492,19520,25.68,2,1,0.231,5
465,3089,22.58,1,1,0.614,3
364,11153,17.18,2,1,0.524,3
280,4083,50.33,3,0,0.678,3
177,328,24.26,3,0,0.375,4
327,15690,60.23,3,0,0.396,4
461,1674,38.76,4,0,0.289,4
414,19005,30.61,3,0,0.778,2
386,13910,47.56,3,1,0.384,4
249,11290,43.2,3,0,0.497,4
320,13631,39.59,4,0,0.651,3
83,16247,36.03,3,0,0.71,3
220,15816,21.22,3,1,0.724,3
25,4821,56.75,4,1,0.822,2
177,1042,19.2,2,1,0.375,4
277,16809,61.08,4,0,0.361,4
293,2246,25.05,3,0,0.418,4
44,3288,69.69,5,0,0.377,4
163,9054,8.51,1,1,0.535,3
471,1844,31.77,4,0,0.333,4
32,19956,40.56,3,0,0.491,4
331,11125,109.67,5,1,0.455,4
111,3165,31.37,3,1,0.338,4
292,3602,21.47,2,1,0.84,2
419,17495,36.95,4,1,0.561,3
278,6855,27.25,3,1,0.739,3
94,3428,52.93,5,0,0.157,5
360,7611,31.88,2,1,0.763,2
434,19957,33.43,3,0,0.349,4
494,9876,31.12,4,1,0.384,4
424,5079,15.84,1,1,0.28,4
456,8018,11.19,1,1,0.822,2
292,2311,26.0,2,0,0.84,2
406,10108,26.14,2,1,0.614,3
41,18023,12.69,1,1,0.767,2
187,8971,35.4,3,1,0.789,2
251,15024,20.61,2,1,0.211,5
114,16520,10.34,1,1,0.65,3
479,16035,62.21,5,0,0.711,3
488,6256,26.91,3,1,0.384,4
391,1076,17.64,2,1,0.45,4
235,6964,21.35,1,1,0.709,3
432,10105,40.52,3,1,0.486,4
430,12634,31.66,2,0,0.504,3
326,16146,36.29,4,1,0.475,4
397,1326,25.13,4,1,0.621,3
297,19482,24.89,3,0,0.362,4
102,3292,53.24,3,0,0.288,4
492,759,24.13,2,0,0.231,5
105,2687,32.73,1,1,0.441,4
352,15008,18.54,1,1,0.506,3
312,2118,53.89,4,0,0.508,3
403,10833,67.8,3,1,0.693,3
124,16508,35.2,4,0,0.695,3
455,4304,45.09,4,0,0.362,4
222,6094,30.35,2,1,0.706,3
25,5237,62.8,3,1,0.822,2
257,18773,83.63,3,0,0.54,3
286,11375,60.01,4,0,0.637,3
472,10143,73.24,4,0,0.396,4
458,9558,22.66,2,1,0.317,4
87,2260,28.43,2,1,0.519,3
400,6692,28.4,3,0,0.543,3
252,8573,14.45,1,1,0.497,4
237,2625,9.35,1,1,0.287,4
237,12593,58.69,5,0,0.287,4
17,26,24.62,4,0,0.276,4
148,2663,26.48,2,1,0.37,4
56,5032,34.77,2,0,0.278,4
89,2130,66.0,3,0,0.22,5
494,19106,34.94,4,1,0.384,4
138,4195,22.02,2,0,0.578,3
380,1862,21.36,2,1,0.787,2
296,14799,21.99,1,1,0.487,4
330,4447,46.05,4,1,0.86,2
337,3062,17.59,3,0,0.379,4
380,2089,39.8,3,0,0.787,2
340,15468,34.81,4,0,0.406,4
307,19881,22.04,2,1,0.5,4
130,18026,37.47,3,0,0.544,3
315,8167,21.57,1,1,0.748,3
133,8412,30.08,3,1,0.377,4
93,17860,49.98,3,1,0.288,4
175,13597,24.47,3,0,0.64,3
457,4406,25.31,4,0,0.459,4
282,18997,47.12,3,0,0.453,4
130,3816,17.14,2,1,0.544,3
65,15359,24.25,2,1,0.299,4
26,8934,35.18,2,0,0.313,4
318,6674,39.46,4,0,0.514,3
460,11671,27.13,2,1,0.817,2
87,14788,18.47,3,0,0.519,3
214,18876,27.1,2,1,0.728,3
320,10683,54.89,5,0,0.651,3
448,7293,64.67,2,1,0.552,3
257,4882,46.24,3,0,0.54,3
139,12912,43.03,5,0,0.568,3
291,926,40.11,4,1,0.337,4
321,3957,26.71,4,0,0.319,4
295,5701,40.3,4,0,0.6,3
199,15845,25.21,3,1,0.759,2
472,1543,16.3,2,0,0.396,4
82,15588,61.54,4,0,0.575,3
177,6766,41.98,3,1,0.375,4
113,697,53.3,5,0,0.628,3
216,8235,39.47,3,0,0.35,4
178,3492,54.86,4,0,0.619,3
178,13445,9.18,1,1,0.619,3
142,1915,32.55,4,0,0.244,5
418,5436,42.86,5,0,0.748,3
35,7534,14.22,1,1,0.726,3
456,15046,20.06,3,0,0.822,2
331,6765,46.39,4,0,0.455,4
53,16192,56.61,4,0,0.05,5
497,19030,22.34,2,0,0.598,3
236,9564,28.09,2,1,0.194,5
91,10066,86.38,3,1,0.587,3
310,16385,32.77,4,1,0.696,3
371,3470,94.11,5,0,0.192,5
430,6242,26.89,2,0,0.504,3
462,818,87.33,5,0,0.075,5
401,18356,32.29,3,0,0.575,3
154,14463,56.96,2,1,0.206,5
378,4455,14.41,1,1,0.218,5
476,5539,47.37,4,0,0.659,3
228,18289,18.73,1,1,0.326,4
498,10321,70.62,3,1,0.534,3
142,394,11.58,1,1,0.244,5
387,3630,40.96,3,0,0.388,4
247,16289,14.71,1,1,0.751,2
195,14951,27.24,2,0,0.544,3
37,19764,18.95,4,1,0.35,4
181,14379,38.78,4,0,0.122,5
405,4789,62.63,3,1,0.863,2
157,12016,27.87,3,0,0.656,3
387,17026,18.35,1,0,0.388,4
149,3099,45.3,4,0,0.514,3
192,6622,58.19,4,0,0.718,3
362,2772,25.22,3,1,0.628,3
231,8195,31.21,5,0,0.575,3
3,10123,53.3,5,0,0.145,5
448,13261,48.47,5,1,0.552,3
328,1817,56.96,3,1,0.447,4
240,1567,18.62,2,1,0.475,4
271,12516,53.65,3,0,0.316,4
37,4211,32.62,2,0,0.35,4
21,17200,37.35,2,0,0.455,4
36,12032,39.05,3,1,0.232,5
22,10147,29.99,4,0,0.757,2
74,3052,63.51,4,0,0.736,3
152,12240,36.83,3,0,0.41,4
12,14288,20.98,1,1,0.359,4
463,5057,79.99,5,0,0.39,4
3,11584,18.54,3,0,0.145,5
243,6411,34.21,5,1,0.369,4
223,9427,31.4,5,0,0.169,5
166,13439,26.6,2,1,0.286,4
236,15346,43.6,4,0,0.194,5
288,4780,27.34,3,0,0.304,4
222,16886,8.92,1,1,0.706,3
284,13366,21.88,2,1,0.746,3
186,7223,46.56,4,0,0.292,4
161,18950,63.23,4,0,0.551,3
213,1319,44.99,4,0,0.499,4
189,5081,50.24,4,0,0.142,5
416,194,47.12,3,1,0.34,4
228,17187,35.36,3,0,0.326,4
15,4216,50.52,4,0,0.81,2
35,8933,19.94,2,0,0.726,3
399,12748,29.92,2,1,0.58,3
276,12273,45.25,3,1,0.462,4
404,10308,11.22,1,1,0.508,3
313,3418,43.88,5,1,0.627,3
412,6872,24.4,5,0,0.211,5
429,17059,31.67,2,1,0.575,3
88,6464,54.31,5,0,0.527,3
277,3206,19.71,2,1,0.361,4
329,7847,33.44,4,0,0.412,4
468,8723,47.3,4,0,0.712,3
457,18835,25.27,3,1,0.459,4
193,2366,12.96,1,1,0.416,4
175,9479,59.76,5,0,0.64,3
102,8439,30.86,1,1,0.288,4
300,8271,43.32,3,0,0.23,5
461,4715,38.24,3,1,0.289,4
345,11333,43.19,2,0,0.659,3
139,19676,31.5,2,1,0.568,3
323,603,34.85,3,0,0.644,3
364,3745,38.43,2,0,0.524,3
277,2046,20.94,2,1,0.361,4
234,9916,49.79,4,1,0.86,2
143,15453,34.78,2,1,0.778,2
343,16189,31.64,3,0,0.608,3
35,9293,14.69,2,1,0.726,3
114,3437,43.96,3,0,0.65,3
61,11987,19.2,2,0,0.29,4
282,2196,39.88,2,0,0.453,4
208,11093,37.01,3,0,0.143,5
230,10688,38.51,4,0,0.249,5
164,10258,48.12,4,1,0.475,4
307,12767,25.26,3,1,0.5,4
202,15956,54.64,5,1,0.353,4
16,17439,60.96,4,0,0.397,4
29,2024,38.59,4,1,0.443,4
437,4070,34.92,4,0,0.24,5
432,4597,62.76,5,0,0.486,4
500,12205,47.22,3,1,0.332,4
283,14979,12.86,1,0,0.535,3
454,6539,55.07,5,0,0.723,3
330,2712,23.81,1,1,0.86,2
6,1457,13.56,1,1,0.582,3
491,17141,45.62,5,1,0.431,4
405,9586,25.97,4,1,0.863,2
246,6225,21.52,2,1,0.418,4
287,17539,29.85,2,1,0.77,2
251,2018,26.19,2,0,0.211,5
421,9128,22.93,2,1,0.45,4
299,8426,61.81,4,0,0.478,4
243,11161,48.61,4,0,0.369,4
463,12593,34.89,5,0,0.39,4
123,11148,27.52,3,1,0.629,3
307,5795,42.94,4,1,0.5,4
129,15943,35.08,5,0,0.658,3
240,10060,48.38,4,0,0.475,4
265,14835,20.76,2,1,0.299,4
238,16488,46.3,4,0,0.633,3
104,8692,20.78,1,0,0.596,3
370,679,38.48,4,1,0.592,3
308,16884,33.97,5,0,0.688,3
318,11244,44.49,4,0,0.514,3
181,4342,29.74,2,0,0.122,5
360,597,22.12,2,1,0.763,2
276,2957,48.28,4,0,0.462,4
492,6368,41.8,4,0,0.231,5
66,19016,34.56,2,0,0.427,4
101,15990,65.01,4,0,0.371,4
117,17220,66.68,2,0,0.574,3
394,2559,14.64,2,0,0.682,3
262,11677,31.48,2,1,0.354,4
94,7259,67.84,3,0,0.157,5
478,12591,26.64,4,0,0.444,4
198,994,56.08,4,0,0.511,3
195,18071,34.36,2,1,0.544,3
163,16451,35.32,3,0,0.535,3
322,12237,40.16,3,0,0.104,5
218,12624,64.63,4,1,0.586,3
344,6180,7.96,1,1,0.542,3
310,19140,50.24,4,0,0.696,3
432,9725,35.31,3,0,0.486,4
441,12518,22.39,2,1,0.439,4
159,768,89.67,4,0,0.254,4
4,19602,22.16,2,0,0.404,4
230,15800,23.56,2,1,0.249,5
268,2725,30.53,3,0,0.213,5
191,7239,58.35,3,0,0.274,4
155,14333,53.32,3,0,0.36,4
262,7152,47.97,4,0,0.354,4
159,8714,21.22,3,0,0.254,4
205,10638,17.97,3,0,0.521,3
319,15371,82.14,4,0,0.673,3
499,13604,37.29,3,1,0.239,5
231,18061,48.57,4,1,0.575,3
342,19425,40.71,5,0,0.428,4
50,14540,30.17,4,0,0.532,3
399,17417,112.8,5,0,0.58,3
497,12301,55.77,4,1,0.598,3
130,19338,43.2,3,0,0.544,3
109,19617,34.36,2,1,0.512,3
122,483,22.36,3,1,0.731,3
357,15030,45.98,5,1,0.233,5
489,19385,14.07,1,1,0.795,2
262,12011,32.49,2,1,0.354,4
319,3181,41.17,3,1,0.673,3
319,8934,28.99,4,1,0.673,3
27,6697,9.47,2,1,0.614,3
57,16800,25.75,3,1,0.685,3
111,10420,9.81,1,0,0.338,4
228,11787,54.5,4,0,0.326,4
381,722,20.29,3,0,0.406,4
91,7644,34.65,5,0,0.587,3
81,9428,13.01,1,1,0.868,2
169,9426,29.25,5,0,0.484,4
85,14177,47.01,4,1,0.446,4
172,18636,53.37,4,0,0.853,2
148,2816,30.51,2,1,0.37,4
362,12149,64.16,4,1,0.628,3
221,8723,45.07,2,1,0.454,4
181,10873,29.56,3,1,0.122,5
205,17532,34.03,3,0,0.521,3
66,19759,56.46,4,0,0.427,4
257,13368,62.31,3,1,0.54,3
411,85,10.56,1,1,0.491,4
322,1975,32.65,2,1,0.104,5
278,4832,61.38,3,1,0.739,3
253,12711,30.69,2,0,0.552,3
89,18831,23.24,1,1,0.22,5
104,5897,54.63,5,0,0.596,3
472,14847,55.37,3,0,0.396,4
117,4083,27.81,4,0,0.574,3
141,3999,44.81,4,0,0.491,4
499,9847,26.59,4,0,0.239,5
273,15320,37.09,2,1,0.238,5
92,17928,33.2,3,1,0.738,3
349,18297,65.27,4,1,0.334,4
84,12768,44.29,4,0,0.694,3
103,4600,36.76,4,1,0.378,4
405,18045,37.87,3,1,0.863,2
377,8142,54.35,3,0,0.739,3
185,9460,25.94,1,1,0.616,3
397,18058,16.54,2,1,0.621,3
441,4546,12.93,1,0,0.439,4
211,19035,78.04,4,0,0.436,4
354,6103,32.5,2,1,0.53,3
57,9737,34.8,2,1,0.685,3
150,13768,16.74,1,1,0.785,2
144,14824,19.37,3,0,0.253,4
312,17103,8.97,1,1,0.508,3
315,17903,10.36,1,1,0.748,3
235,14480,48.18,2,1,0.709,3
155,1631,31.34,4,0,0.36,4
99,13010,30.1,3,0,0.787,2
433,11200,54.8,4,1,0.762,2
232,5980,34.24,3,1,0.663,3
277,8167,29.09,3,0,0.361,4
284,9352,11.18,1,1,0.746,3
499,6431,84.99,5,0,0.239,5
23,18339,35.21,4,0,0.635,3
431,14768,29.03,2,1,0.217,5
314,2367,16.26,2,1,0.33,4
384,6952,101.55,5,0,0.467,4
293,10690,18.48,2,0,0.418,4
106,18963,20.25,1,1,0.384,4
168,15884,48.3,4,0,0.329,4
423,3721,18.28,1,1,0.76,2
206,9288,12.9,1,1,0.775,2
118,313,24.79,2,0,0.324,4
267,12561,38.04,3,0,0.33,4
272,6948,18.67,3,0,0.529,3
468,6729,59.9,4,0,0.712,3
422,12759,8.21,1,0,0.3,4
258,19000,24.25,2,1,0.272,4
464,19229,16.43,1,1,0.651,3
328,16569,72.9,2,1,0.447,4
53,7987,52.15,5,0,0.05,5
309,7101,40.67,2,1,0.606,3
328,8963,64.18,5,0,0.447,4
345,13095,33.14,2,1,0.659,3
488,17146,41.59,3,1,0.384,4
310,4350,47.91,5,1,0.696,3
244,15548,24.25,3,1,0.798,2
492,2923,39.87,3,0,0.231,5
492,18534,30.72,4,0,0.231,5
267,3388,41.24,4,0,0.33,4
6,564,22.77,2,1,0.582,3
130,5307,55.16,3,1,0.544,3
449,7767,36.93,3,1,0.697,3
410,10891,58.56,5,0,0.213,5
141,11542,50.02,3,1,0.491,4
474,16500,12.57,1,1,0.533,3
343,8769,60.02,3,0,0.608,3
415,1694,54.16,4,0,0.563,3
307,18227,26.06,2,1,0.5,4
84,4936,45.77,3,1,0.694,3
417,6287,26.62,3,1,0.461,4
364,7996,11.05,1,1,0.524,3
471,17382,25.11,2,1,0.333,4
140,17988,19.83,2,1,0.595,3
284,13621,24.53,3,1,0.746,3
93,13087,54.5,4,0,0.288,4
94,1176,85.72,5,0,0.157,5
242,11680,45.15,3,0,0.504,3
255,14978,30.09,3,0,0.424,4
55,7140,39.04,3,0,0.61,3
309,6206,43.09,3,0,0.606,3
22,16987,19.91,1,1,0.757,2
418,14041,49.22,4,1,0.748,3
380,4000,37.34,3,0,0.787,2
55,11806,25.57,2,1,0.61,3
299,8696,23.36,2,1,0.478,4
495,18515,8.04,1,1,0.771,2
239,4112,14.17,2,1,0.568,3
227,16984,46.71,5,0,0.412,4
348,6654,40.36,3,0,0.338,4
480,7079,60.37,3,1,0.68,3
142,13880,28.15,4,0,0.244,5
207,5416,22.25,1,1,0.451,4
62,15223,16.98,1,1,0.462,4
426,744,34.89,4,1,0.265,4
194,2840,20.68,3,0,0.571,3
212,14313,20.41,2,0,0.516,3
493,13553,27.1,4,1,0.599,3
490,13619,29.78,2,1,0.418,4
126,2627,32.94,4,0,0.433,4
15,7605,19.25,2,1,0.81,2
191,2425,23.24,2,1,0.274,4
242,4880,44.63,4,0,0.504,3
86,833,33.11,4,0,0.413,4
5,1430,38.34,4,0,0.498,4
348,17413,13.62,1,1,0.338,4
429,19336,42.0,2,1,0.575,3
164,2161,30.04,2,1,0.475,4
197,6258,10.21,1,1,0.667,3
433,2902,49.87,3,0,0.762,2
480,16702,27.07,1,0,0.68,3
45,5217,24.59,2,1,0.342,4
223,11074,31.76,4,0,0.169,5
20,13072,62.07,3,1,0.802,2
220,1873,32.05,3,1,0.724,3
358,3597,13.25,2,0,0.783,2
408,14719,38.26,4,0,0.332,4
284,17086,21.66,2,0,0.746,3
473,16985,23.09,3,0,0.573,3
352,799,17.23,2,1,0.506,3
472,10849,73.04,5,0,0.396,4
402,5085,21.38,1,1,0.465,4
497,11097,70.07,4,0,0.598,3
104,6308,55.64,4,0,0.596,3
399,4081,29.4,5,0,0.58,3
94,15225,39.15,5,0,0.157,5
323,6332,27.24,2,1,0.644,3
416,4984,32.74,3,1,0.34,4
248,1245,31.68,3,1,0.655,3
59,7044,32.07,3,1,0.674,3
468,15328,34.98,3,1,0.712,3
375,1602,40.06,5,0,0.406,4
46,3329,58.77,4,0,0.634,3
156,12758,60.43,4,0,0.779,2
23,3451,52.13,5,0,0.635,3
275,17338,42.31,3,0,0.476,4
56,16584,39.16,4,0,0.278,4
349,5530,15.31,1,1,0.334,4
418,15652,49.74,3,1,0.748,3
289,16557,45.46,3,0,0.848,2
135,13059,19.57,1,1,0.504,3
469,15365,26.99,2,0,0.548,3
399,8830,20.85,1,1,0.58,3
318,5598,14.61,1,0,0.514,3
158,19071,23.22,3,1,0.596,3
396,8047,51.78,2,1,0.405,4
412,12899,12.35,1,1,0.211,5
164,297,53.77,3,1,0.475,4
95,6384,19.56,2,1,0.449,4
419,12467,56.93,3,1,0.561,3
256,4046,45.83,4,0,0.553,3
471,2848,21.99,3,1,0.333,4
11,15511,33.06,2,0,0.318,4
71,13501,28.19,2,1,0.518,3
110,2651,49.71,3,0,0.563,3
284,10249,32.33,4,0,0.746,3
452,14523,48.91,3,0,0.209,5
106,12007,12.92,1,0,0.384,4
64,10136,21.42,2,0,0.463,4
365,5313,68.13,3,0,0.374,4
473,4036,32.75,2,1,0.573,3
347,17088,44.48,5,0,0.585,3
149,14991,36.82,4,1,0.514,3
164,6068,49.09,3,0,0.475,4
317,3964,17.95,2,0,0.221,5
33,4061,17.62,2,1,0.23,5
471,12576,50.15,4,1,0.333,4
283,19755,21.22,4,0,0.535,3
214,5676,12.21,1,1,0.728,3
259,11520,49.97,3,1,0.668,3
379,6736,42.89,3,0,0.378,4
235,7693,13.25,1,1,0.709,3
200,16225,78.23,5,0,0.661,3
249,12226,42.69,2,1,0.497,4
337,10670,27.09,2,0,0.379,4
426,6427,15.5,2,1,0.265,4
125,2150,83.28,5,0,0.726,3
345,3643,16.18,2,0,0.659,3
317,9209,92.67,4,0,0.221,5
79,4323,28.69,4,0,0.719,3
174,12555,15.33,1,0,0.758,2
431,18033,49.43,3,0,0.217,5
493,14908,37.87,2,1,0.599,3
430,1954,50.91,4,0,0.504,3
186,9347,45.25,3,0,0.292,4
313,9765,20.53,2,1,0.627,3
33,5260,33.96,3,0,0.23,5
39,13995,47.68,3,1,0.483,4
137,5557,16.06,5,0,0.403,4
453,11814,51.55,3,0,0.729,3
108,4130,28.25,2,1,0.402,4
96,16204,30.69,5,0,0.578,3
205,17901,61.4,4,0,0.521,3
232,9491,50.05,3,0,0.663,3
317,9951,113.84,5,1,0.221,5
64,18562,27.35,2,1,0.463,4
452,12827,45.54,4,1,0.209,5
456,4996,33.03,3,0,0.822,2
292,4293,32.63,5,0,0.84,2
36,13230,88.84,5,0,0.232,5
40,6766,60.15,4,1,0.662,3
24,1790,27.89,3,1,0.724,3
90,1232,25.65,2,0,0.462,4
84,3387,58.06,3,0,0.694,3
10,2553,21.65,4,0,0.652,3
1,13682,69.45,3,1,0.213,5
225,9191,56.62,5,1,0.195,5
72,15131,22.14,2,1,0.494,4
453,1591,39.67,4,0,0.729,3
467,1912,23.86,3,0,0.505,3
286,1632,55.69,3,1,0.637,3
112,13324,91.85,4,1,0.416,4
84,2577,25.43,2,1,0.694,3
306,17911,39.83,2,1,0.44,4
220,14951,65.8,4,0,0.724,3
209,970,41.15,5,0,0.065,5
347,8276,52.8,5,0,0.585,3
91,12864,31.49,4,0,0.587,3
360,14105,70.03,5,0,0.763,2
487,19169,68.08,5,0,0.234,5
351,8627,43.55,5,0,0.347,4
370,12787,28.18,2,1,0.592,3
295,12924,29.31,4,1,0.6,3
67,11534,27.24,3,0,0.478,4
373,13661,25.88,4,1,0.7,3
288,9111,24.42,3,1,0.304,4
275,6936,25.44,3,0,0.476,4
236,1954,26.85,4,0,0.194,5
267,8919,29.24,2,1,0.33,4
349,19778,44.39,2,1,0.334,4
176,11218,37.76,3,1,0.462,4
349,16235,12.7,1,1,0.334,4
231,14660,17.68,1,1,0.575,3
427,12669,45.1,3,1,0.49,4
445,14389,8.57,1,1,0.349,4
194,3945,65.43,5,1,0.571,3
274,11391,38.08,2,0,0.582,3
366,8359,53.11,3,0,0.248,5
277,5487,71.44,4,0,0.361,4
124,4817,29.49,3,1,0.695,3
70,19777,43.62,3,0,0.166,5
350,1272,7.95,1,1,0.611,3
277,8519,21.73,1,1,0.361,4
21,10960,37.56,4,1,0.455,4
430,262,33.92,2,1,0.504,3
401,18241,29.95,2,1,0.575,3
229,9961,17.05,1,1,0.651,3
111,9310,60.03,4,0,0.338,4
445,17793,51.84,3,0,0.349,4
52,2771,25.46,3,1,0.466,4
344,11786,29.04,3,1,0.542,3
463,2578,58.29,5,0,0.39,4
408,15832,30.05,4,1,0.332,4
174,12750,26.01,3,1,0.758,2
418,9845,83.49,3,0,0.748,3
238,7033,21.14,2,1,0.633,3
274,10904,14.34,1,1,0.582,3
